session1,session2,label,volume1,volume2,volume_diff,dice,surface_dice,hd95,subject
ses-siteHUH,ses-siteKPM,2014,5733.0,4979.0,-754.0,0.0,0.0,24.166091947189145,sub-01
ses-siteHUH,ses-siteKPM,2028,29844.0,27403.0,-2441.0,0.14966723147064476,0.28636785320825225,18.601075237738275,sub-01
ses-siteHUH,ses-siteKPM,2030,19059.0,17403.0,-1656.0,0.0009324776479622621,0.01760405888983534,18.0,sub-01
ses-siteHUH,ses-siteKPM,2035,6202.0,6286.0,84.0,0.04228058936579116,0.11853652829974733,19.026297590440446,sub-01
ses-siteHUH,ses-siteKUS,10,10428.0,9480.0,-948.0,0.18153506128189673,0.13301391982314764,14.2828568570857,sub-01
ses-siteHUH,ses-siteKUS,11,4073.0,4216.0,143.0,0.06369887803112559,0.09836023531005054,16.673332000533065,sub-01
ses-siteHUH,ses-siteKUS,12,4526.0,5154.0,628.0,0.08450413223140496,0.13568026669358996,16.1245154965971,sub-01
ses-siteHUH,ses-siteKUS,13,2228.0,2239.0,11.0,0.0,0.021088969889960243,17.11724276862369,sub-01
ses-siteHUH,ses-siteKUS,17,4465.0,4312.0,-153.0,0.09114731685086021,0.219568839594026,12.083045973594572,sub-01
ses-siteHUH,ses-siteKUS,18,1352.0,1631.0,279.0,0.0,0.02662564576567198,15.0,sub-01
ses-siteHUH,ses-siteKUS,26,534.0,667.0,133.0,0.0,0.0,17.72004514666935,sub-01
ses-siteHUH,ses-siteKUS,28,4982.0,4866.0,-116.0,0.050162469536961816,0.08163292330947762,13.19090595827292,sub-01
ses-siteHUH,ses-siteKUS,49,9283.0,9373.0,90.0,0.1640222984562607,0.12703669873852355,14.035668847618199,sub-01
ses-siteHUH,ses-siteKUS,50,3920.0,4307.0,387.0,0.04132733681779507,0.09430200060574265,17.916472867168917,sub-01
ses-siteHUH,ses-siteKUS,51,4961.0,5173.0,212.0,0.05407538977698836,0.11895217574446915,17.0,sub-01
ses-siteHUH,ses-siteKUS,52,2382.0,2113.0,-269.0,0.0,0.02369931171667675,18.027756377319946,sub-01
ses-siteHUH,ses-siteKUS,53,4669.0,4793.0,124.0,0.05242020714436694,0.13612523009806407,12.529964086141668,sub-01
ses-siteHUH,ses-siteKUS,54,1515.0,1738.0,223.0,0.0,0.006998990426603451,15.066519173319364,sub-01
ses-siteHUH,ses-siteKUS,58,714.0,739.0,25.0,0.0,0.0,17.804493814764857,sub-01
ses-siteHUH,ses-siteKUS,60,5008.0,4894.0,-114.0,0.036154312260149465,0.09003196688360345,13.076696830622021,sub-01
ses-siteHUH,ses-siteKUS,1002,3693.0,3716.0,23.0,0.0493993791334863,0.13144873268590845,18.788294228055936,sub-01
ses-siteHUH,ses-siteKUS,1006,1959.0,1687.0,-272.0,0.004388370817334065,0.02825096823129716,14.0,sub-01
ses-siteHUH,ses-siteKUS,1007,8815.0,8933.0,118.0,0.3425738111336489,0.6194827264219971,6.48074069840786,sub-01
ses-siteHUH,ses-siteKUS,1008,16499.0,17507.0,1008.0,0.23084161618537904,0.4526845602077097,10.198039027185569,sub-01
ses-siteHUH,ses-siteKUS,1012,9941.0,9832.0,-109.0,0.0,0.000993902002774512,24.20743687382041,sub-01
ses-siteHUH,ses-siteKUS,1014,5427.0,5361.0,-66.0,0.0,0.0003715280390409727,25.099800796022265,sub-01
ses-siteHUH,ses-siteKUS,1028,25638.0,24719.0,-919.0,0.20195801973906308,0.3726769988731933,19.339079605813716,sub-01
ses-siteHUH,ses-siteKUS,1030,17327.0,17569.0,242.0,0.14351215038972948,0.3107926244849007,13.638181696985855,sub-01
ses-siteHUH,ses-siteKUS,1035,6423.0,6690.0,267.0,0.16319682757568824,0.26379679463392197,16.186414056238647,sub-01
ses-siteHUH,ses-siteKUS,2002,2324.0,2328.0,4.0,0.04772141014617369,0.12760222131762808,19.261360284258224,sub-01
ses-siteHUH,ses-siteKUS,2006,1642.0,1796.0,154.0,0.0,0.008878625092722732,13.74772708486752,sub-01
ses-siteHUH,ses-siteKUS,2007,8945.0,10206.0,1261.0,0.25617461229178634,0.44095270008565646,8.54400374531753,sub-01
ses-siteHUH,ses-siteKUS,2008,16614.0,18127.0,1513.0,0.21237154946604875,0.4367292912590697,10.04987562112089,sub-01
ses-siteHUH,ses-siteKUS,2012,10236.0,9892.0,-344.0,0.0,0.0,24.879710609249457,sub-01
ses-siteHUH,ses-siteKUS,2014,5733.0,5346.0,-387.0,0.0,0.0015476715572022774,26.19160170741759,sub-01
ses-siteHUH,ses-siteKUS,2028,29844.0,28750.0,-1094.0,0.1932962419360344,0.366703997178043,19.6468827043885,sub-01
ses-siteHUH,ses-siteKUS,2030,19059.0,19276.0,217.0,0.08983957219251337,0.23122036341576377,14.89966442575134,sub-01
ses-siteHUH,ses-siteKUS,2035,6202.0,6676.0,474.0,0.12797018170523372,0.2030394251219544,16.401219466856727,sub-01
ses-siteHUH,ses-siteKUT,10,10428.0,11052.0,624.0,0.4356610800744879,0.15692967056830623,8.54400374531753,sub-01
ses-siteHUH,ses-siteKUT,11,4073.0,5004.0,931.0,0.2423708273658698,0.1944761295805428,10.63014581273465,sub-01
ses-siteHUH,ses-siteKUT,12,4526.0,6053.0,1527.0,0.14160128556574345,0.23229699379390475,11.045361017187261,sub-01
ses-siteHUH,ses-siteKUT,13,2228.0,2558.0,330.0,0.0442958629335562,0.20225579522617448,9.219544457292887,sub-01
ses-siteHUH,ses-siteKUT,17,4465.0,5005.0,540.0,0.30791974656810983,0.3302821847316379,14.0,sub-01
ses-siteHUH,ses-siteKUT,18,1352.0,1826.0,474.0,0.0,0.0,16.1245154965971,sub-01
ses-siteHUH,ses-siteKUT,26,534.0,736.0,202.0,0.07244094488188976,0.17695297993995254,12.96148139681572,sub-01
ses-siteHUH,ses-siteKUT,28,4982.0,5622.0,640.0,0.23104488872123727,0.16687999536315384,12.041594578792296,sub-01
ses-siteHUH,ses-siteKUT,49,9283.0,10896.0,1613.0,0.6071658655037415,0.2832039463736344,6.782329983125268,sub-01
ses-siteHUH,ses-siteKUT,50,3920.0,5033.0,1113.0,0.16888193901485535,0.29823641557633107,9.486832980505138,sub-01
ses-siteHUH,ses-siteKUT,51,4961.0,5958.0,997.0,0.5081051378331349,0.4086782584333751,9.273618495495704,sub-01
ses-siteHUH,ses-siteKUT,52,2382.0,2607.0,225.0,0.4978953698135899,0.3717950080456691,7.810249675906654,sub-01
ses-siteHUH,ses-siteKUT,53,4669.0,5537.0,868.0,0.38369586517734666,0.3350606228657474,12.0,sub-01
ses-siteHUH,ses-siteKUT,54,1515.0,2069.0,554.0,0.0011160714285714285,0.09350554383749264,13.038404810405298,sub-01
ses-siteHUH,ses-siteKUT,58,714.0,810.0,96.0,0.07349081364829396,0.20683957257166105,10.198039027185569,sub-01
ses-siteHUH,ses-siteKUT,60,5008.0,5847.0,839.0,0.3836020267157992,0.2863419210535127,9.848857801796104,sub-01
ses-siteHUH,ses-siteKUT,1002,3693.0,4348.0,655.0,0.22484765576420843,0.39626912093987776,8.306623862918075,sub-01
ses-siteHUH,ses-siteKUT,1006,1959.0,2361.0,402.0,0.05277777777777778,0.12695491327246536,19.924858845171276,sub-01
ses-siteHUH,ses-siteKUT,1007,8815.0,9945.0,1130.0,0.10127931769722814,0.1825097996426756,18.05547008526779,sub-01
ses-siteHUH,ses-siteKUT,1008,16499.0,18610.0,2111.0,0.1834287504628443,0.36248017847114167,17.0,sub-01
ses-siteHUH,ses-siteKUT,1012,9941.0,11333.0,1392.0,0.147692018426248,0.2902531143178652,19.79898987322333,sub-01
ses-siteHUH,ses-siteKUT,1014,5427.0,6272.0,845.0,0.18463116505684246,0.4225584665342706,19.026297590440446,sub-01
ses-siteHUH,ses-siteKUT,1028,25638.0,29819.0,4181.0,0.21804280794128786,0.37167382593538667,15.0996688705415,sub-01
ses-siteHUH,ses-siteKUT,1030,17327.0,19792.0,2465.0,0.1876666936070476,0.38395791260844975,16.76305461424021,sub-01
ses-siteHUH,ses-siteKUT,1035,6423.0,7754.0,1331.0,0.13162164068561755,0.28824429033027044,11.74734012447073,sub-01
ses-siteHUH,ses-siteKUT,2002,2324.0,2630.0,306.0,0.16471538150989098,0.362696448934529,9.219544457292887,sub-01
ses-siteHUH,ses-siteKUT,2006,1642.0,2054.0,412.0,0.06222943722943723,0.13147275529339936,16.1245154965971,sub-01
ses-siteHUH,ses-siteKUT,2007,8945.0,11051.0,2106.0,0.06671334266853371,0.1470808298515816,17.233687939614086,sub-01
ses-siteHUH,ses-siteKUT,2008,16614.0,18370.0,1756.0,0.2229018980105191,0.4167954759737951,17.378147196982766,sub-01
ses-siteHUH,ses-siteKUT,2012,10236.0,11829.0,1593.0,0.08710627690913211,0.1964340026878014,17.11724276862369,sub-01
ses-siteHUH,ses-siteKUT,2014,5733.0,6331.0,598.0,0.21153846153846154,0.4009479485170716,18.49324200890693,sub-01
ses-siteHUH,ses-siteKUT,2028,29844.0,34762.0,4918.0,0.24734544779122683,0.44492521369211663,12.529964086141668,sub-01
ses-siteHUH,ses-siteKUT,2030,19059.0,22097.0,3038.0,0.20259500437360287,0.4257058887654724,15.264337522473747,sub-01
ses-siteHUH,ses-siteKUT,2035,6202.0,7706.0,1504.0,0.32484900776531495,0.5229601140320579,7.810249675906654,sub-01
ses-siteHUH,ses-siteSWA,10,10428.0,9407.0,-1021.0,0.5256365011343584,0.20952541524167895,8.602325267042627,sub-01
ses-siteHUH,ses-siteSWA,11,4073.0,4148.0,75.0,0.3274540810120423,0.27436372890742255,7.0,sub-01
ses-siteHUH,ses-siteSWA,12,4526.0,5177.0,651.0,0.4143048541688138,0.25256158437121734,7.810249675906654,sub-01
ses-siteHUH,ses-siteSWA,13,2228.0,2273.0,45.0,0.2043990224394579,0.20834773334486864,8.602325267042627,sub-01
ses-siteHUH,ses-siteSWA,17,4465.0,4420.0,-45.0,0.09724254361283062,0.16671428635485447,9.899494936611665,sub-01
ses-siteHUH,ses-siteSWA,18,1352.0,1702.0,350.0,0.23444662737393582,0.2584138461195491,5.656854249492381,sub-01
ses-siteHUH,ses-siteSWA,26,534.0,664.0,130.0,0.1018363939899833,0.2934828390798163,5.385164807134504,sub-01
ses-siteHUH,ses-siteSWA,28,4982.0,4892.0,-90.0,0.43568969009519953,0.3209106017674897,6.708203932499369,sub-01
ses-siteHUH,ses-siteSWA,49,9283.0,9286.0,3.0,0.6115568959017718,0.3066452945065966,6.708203932499369,sub-01
ses-siteHUH,ses-siteSWA,50,3920.0,4187.0,267.0,0.4872332552115456,0.3442817469904408,5.477225575051661,sub-01
ses-siteHUH,ses-siteSWA,51,4961.0,5232.0,271.0,0.6278818797213774,0.49687124282819856,4.242640687119285,sub-01
ses-siteHUH,ses-siteSWA,52,2382.0,2172.0,-210.0,0.46025472112428634,0.3016076232735802,5.0,sub-01
ses-siteHUH,ses-siteSWA,53,4669.0,4786.0,117.0,0.18826017979904813,0.18139282888689282,7.483314773547883,sub-01
ses-siteHUH,ses-siteSWA,54,1515.0,1813.0,298.0,0.5288461538461539,0.4084598661488549,3.605551275463989,sub-01
ses-siteHUH,ses-siteSWA,58,714.0,761.0,47.0,0.34576271186440677,0.4652403282832477,5.0,sub-01
ses-siteHUH,ses-siteSWA,60,5008.0,4984.0,-24.0,0.46597277822257804,0.3786402196362327,5.656854249492381,sub-01
ses-siteHUH,ses-siteSWA,1002,3693.0,3359.0,-334.0,0.28587634713556437,0.48470039211689614,9.055385138137417,sub-01
ses-siteHUH,ses-siteSWA,1006,1959.0,2070.0,111.0,0.23479771655497642,0.4414629011626068,5.0,sub-01
ses-siteHUH,ses-siteSWA,1007,8815.0,9229.0,414.0,0.09709598758590113,0.22188941471468696,13.0,sub-01
ses-siteHUH,ses-siteSWA,1008,16499.0,17074.0,575.0,0.2653322610431001,0.45319738677507765,13.152946437965905,sub-01
ses-siteHUH,ses-siteSWA,1012,9941.0,9981.0,40.0,0.2635277582572031,0.507455724751504,6.6332495807108,sub-01
ses-siteHUH,ses-siteSWA,1014,5427.0,5327.0,-100.0,0.35763436860702996,0.5933420625364095,6.4031242374328485,sub-01
ses-siteHUH,ses-siteSWA,1028,25638.0,23587.0,-2051.0,0.316262061960386,0.5676495101826782,8.12403840463596,sub-01
ses-siteHUH,ses-siteSWA,1030,17327.0,16982.0,-345.0,0.2978227287300708,0.4488400616293951,10.44030650891055,sub-01
ses-siteHUH,ses-siteSWA,1035,6423.0,6619.0,196.0,0.356387057199816,0.4875921933401313,7.615773105863909,sub-01
ses-siteHUH,ses-siteSWA,2002,2324.0,2080.0,-244.0,0.22161671207992734,0.4482165129491637,7.615773105863909,sub-01
ses-siteHUH,ses-siteSWA,2006,1642.0,2020.0,378.0,0.3249590387766248,0.4666334952011589,4.123105625617661,sub-01
ses-siteHUH,ses-siteSWA,2007,8945.0,10337.0,1392.0,0.11554817964941397,0.2766957788831472,10.295630140987,sub-01
ses-siteHUH,ses-siteSWA,2008,16614.0,17652.0,1038.0,0.2689546489231308,0.5185218984204664,11.313708498984761,sub-01
ses-siteHUH,ses-siteSWA,2012,10236.0,10196.0,-40.0,0.3005090054815975,0.4932182048074586,7.0710678118654755,sub-01
ses-siteHUH,ses-siteSWA,2014,5733.0,5486.0,-247.0,0.4146537124520902,0.6469693236292233,6.164414002968976,sub-01
ses-siteHUH,ses-siteSWA,2028,29844.0,27617.0,-2227.0,0.3098101320895912,0.5750727591112221,7.0710678118654755,sub-01
ses-siteHUH,ses-siteSWA,2030,19059.0,19810.0,751.0,0.4722014973372096,0.6665055029287091,5.744562646538029,sub-01
ses-siteHUH,ses-siteSWA,2035,6202.0,6783.0,581.0,0.4864073931459376,0.6232301555759635,4.123105625617661,sub-01
ses-siteHUH,ses-siteUTO,10,10428.0,8366.0,-2062.0,0.2712567840800255,0.15212788357307727,11.575836902790225,sub-01
ses-siteHUH,ses-siteUTO,11,4073.0,3948.0,-125.0,0.19174666500436355,0.22031655581940565,12.12435565298214,sub-01
ses-siteHUH,ses-siteUTO,12,4526.0,5175.0,649.0,0.20698897020925677,0.19063225900988973,12.165525060596439,sub-01
ses-siteHUH,ses-siteUTO,13,2228.0,2163.0,-65.0,0.02277385561375541,0.10395476597470649,14.317821063276353,sub-01
ses-siteHUH,ses-siteUTO,17,4465.0,4145.0,-320.0,0.08803716608594657,0.25814604307186334,10.246950765959598,sub-01
ses-siteHUH,ses-siteUTO,18,1352.0,1587.0,235.0,0.008166042871725076,0.09613083729648697,13.0,sub-01
ses-siteHUH,ses-siteUTO,26,534.0,822.0,288.0,0.0,0.0,13.601470508735444,sub-01
ses-siteHUH,ses-siteUTO,28,4982.0,4660.0,-322.0,0.10931342045218834,0.1488063269911019,10.723805294763608,sub-01
ses-siteHUH,ses-siteUTO,49,9283.0,8030.0,-1253.0,0.3022006584647375,0.17258976442690613,10.63014581273465,sub-01
ses-siteHUH,ses-siteUTO,50,3920.0,4261.0,341.0,0.14472558366947805,0.15758325459819175,10.44030650891055,sub-01
ses-siteHUH,ses-siteUTO,51,4961.0,5080.0,119.0,0.26431630315705607,0.24382779888976258,10.770329614269007,sub-01
ses-siteHUH,ses-siteUTO,52,2382.0,2156.0,-226.0,0.06302335830762451,0.15323762561916454,12.328828005937952,sub-01
ses-siteHUH,ses-siteUTO,53,4669.0,4433.0,-236.0,0.15359261700725116,0.30501624222676266,7.615773105863909,sub-01
ses-siteHUH,ses-siteUTO,54,1515.0,1696.0,181.0,0.11709747742136406,0.16277372657913086,10.198039027185569,sub-01
ses-siteHUH,ses-siteUTO,58,714.0,748.0,34.0,0.0,0.022029847561846474,12.0,sub-01
ses-siteHUH,ses-siteUTO,60,5008.0,4664.0,-344.0,0.1435070306038048,0.18843856195291642,10.0,sub-01
ses-siteHUH,ses-siteUTO,1002,3693.0,3281.0,-412.0,0.16461141382277028,0.2965865321869345,12.24744871391589,sub-01
ses-siteHUH,ses-siteUTO,1006,1959.0,2065.0,106.0,0.0044731610337972166,0.10409795715124877,10.0,sub-01
ses-siteHUH,ses-siteUTO,1007,8815.0,8681.0,-134.0,0.20324645633287608,0.43882127549297656,7.280109889280518,sub-01
ses-siteHUH,ses-siteUTO,1008,16499.0,15825.0,-674.0,0.24235861898279915,0.5076413145200823,8.774964387392123,sub-01
ses-siteHUH,ses-siteUTO,1012,9941.0,9377.0,-564.0,0.001552955792525106,0.02424964711952706,15.165750888103101,sub-01
ses-siteHUH,ses-siteUTO,1014,5427.0,5257.0,-170.0,0.013852489704230626,0.09795331891195369,14.45683229480096,sub-01
ses-siteHUH,ses-siteUTO,1028,25638.0,23766.0,-1872.0,0.28321593393247513,0.5201797376470805,9.539392014169456,sub-01
ses-siteHUH,ses-siteUTO,1030,17327.0,16484.0,-843.0,0.1775161929549555,0.37396451465764635,10.0,sub-01
ses-siteHUH,ses-siteUTO,1035,6423.0,6587.0,164.0,0.2175249807840123,0.31633234598759546,13.076696830622021,sub-01
ses-siteHUH,ses-siteUTO,2002,2324.0,2001.0,-323.0,0.12393063583815028,0.26099483294232145,13.076696830622021,sub-01
ses-siteHUH,ses-siteUTO,2006,1642.0,2189.0,547.0,0.1555729574523623,0.3016407714862383,8.94427190999916,sub-01
ses-siteHUH,ses-siteUTO,2007,8945.0,9938.0,993.0,0.33426891913361223,0.5715486700402875,5.0,sub-01
ses-siteHUH,ses-siteUTO,2008,16614.0,16101.0,-513.0,0.32107595904019565,0.6203674060453105,5.830951894845301,sub-01
ses-siteHUH,ses-siteUTO,2012,10236.0,10169.0,-67.0,0.02058319039451115,0.06052719687646901,14.628738838327793,sub-01
ses-siteHUH,ses-siteUTO,2014,5733.0,5230.0,-503.0,0.043783635866095044,0.13183148779102427,14.45683229480096,sub-01
ses-siteHUH,ses-siteUTO,2028,29844.0,27556.0,-2288.0,0.2967595818815331,0.5395285008572843,11.180339887498949,sub-01
ses-siteHUH,ses-siteUTO,2030,19059.0,18459.0,-600.0,0.22410576256730103,0.460447315855182,8.48528137423857,sub-01
ses-siteHUH,ses-siteUTO,2035,6202.0,6526.0,324.0,0.26728472658705216,0.37726644218883476,9.486832980505138,sub-01
ses-siteHUH,ses-siteYC1,10,10428.0,9224.0,-1204.0,0.0,0.0013186942654020905,23.53720459187964,sub-01
ses-siteHUH,ses-siteYC1,11,4073.0,3930.0,-143.0,0.0,0.0,23.194827009486403,sub-01
ses-siteHUH,ses-siteYC1,12,4526.0,4915.0,389.0,0.0,0.00020002941451709722,23.0,sub-01
ses-siteHUH,ses-siteYC1,13,2228.0,2153.0,-75.0,0.0,0.0,25.079872407968907,sub-01
ses-siteHUH,ses-siteYC1,17,4465.0,4245.0,-220.0,0.0,0.0,22.02271554554524,sub-01
ses-siteHUH,ses-siteYC1,18,1352.0,1556.0,204.0,0.0,0.0,25.0,sub-01
ses-siteHUH,ses-siteYC1,26,534.0,622.0,88.0,0.0,0.0,24.269322199023193,sub-01
ses-siteHUH,ses-siteYC1,28,4982.0,4783.0,-199.0,0.0,0.0,23.345235059857504,sub-01
ses-siteHUH,ses-siteYC1,49,9283.0,8671.0,-612.0,0.0,0.0,23.430749027719962,sub-01
ses-siteHUH,ses-siteYC1,50,3920.0,4120.0,200.0,0.0,0.0,23.558437978779494,sub-01
ses-siteHUH,ses-siteYC1,51,4961.0,4905.0,-56.0,0.0,0.0,22.759613353482084,sub-01
ses-siteHUH,ses-siteYC1,52,2382.0,2156.0,-226.0,0.0,0.0,25.019992006393608,sub-01
ses-siteHUH,ses-siteYC1,53,4669.0,4701.0,32.0,0.0,0.0,22.293496809607955,sub-01
ses-siteHUH,ses-siteYC1,54,1515.0,1753.0,238.0,0.0,0.0,24.515301344262525,sub-01
ses-siteHUH,ses-siteYC1,58,714.0,714.0,0.0,0.0,0.0,23.194827009486403,sub-01
ses-siteHUH,ses-siteYC1,60,5008.0,4909.0,-99.0,0.0,0.0,24.0,sub-01
ses-siteHUH,ses-siteYC1,1002,3693.0,3378.0,-315.0,0.0,0.004698737402011753,22.045407685048602,sub-01
ses-siteHUH,ses-siteYC1,1006,1959.0,1969.0,10.0,0.0,0.0,22.825424421026653,sub-01
ses-siteHUH,ses-siteYC1,1007,8815.0,8498.0,-317.0,0.0,0.0,20.639767440550294,sub-01
ses-siteHUH,ses-siteYC1,1008,16499.0,15821.0,-678.0,0.1459158415841584,0.28806917041439195,19.339079605813716,sub-01
ses-siteHUH,ses-siteYC1,1012,9941.0,9429.0,-512.0,0.0,0.0,24.0,sub-01
ses-siteHUH,ses-siteYC1,1014,5427.0,4976.0,-451.0,0.0,0.0,23.2163735324878,sub-01
ses-siteHUH,ses-siteYC1,1028,25638.0,24339.0,-1299.0,0.07191308001680773,0.16817483661757732,20.223748416156685,sub-01
ses-siteHUH,ses-siteYC1,1030,17327.0,16009.0,-1318.0,0.0,0.003857014750788514,20.09975124224178,sub-01
ses-siteHUH,ses-siteYC1,1035,6423.0,6507.0,84.0,0.03248259860788863,0.09779447872280582,22.045407685048602,sub-01
ses-siteHUH,ses-siteYC1,2002,2324.0,2376.0,52.0,0.0,0.0,21.93171219946131,sub-01
ses-siteHUH,ses-siteYC1,2006,1642.0,1977.0,335.0,0.0,0.0,22.891046284519195,sub-01
ses-siteHUH,ses-siteYC1,2007,8945.0,9403.0,458.0,0.0,0.0,21.18962010041709,sub-01
ses-siteHUH,ses-siteYC1,2008,16614.0,15772.0,-842.0,0.15803124807015376,0.29818060787898437,18.384776310850235,sub-01
ses-siteHUH,ses-siteYC1,2012,10236.0,9406.0,-830.0,0.0,0.0,23.558437978779494,sub-01
ses-siteHUH,ses-siteYC1,2014,5733.0,5198.0,-535.0,0.0,0.0,23.558437978779494,sub-01
ses-siteHUH,ses-siteYC1,2028,29844.0,28150.0,-1694.0,0.09121633272407491,0.18709430616673764,20.615528128088304,sub-01
ses-siteHUH,ses-siteYC1,2030,19059.0,18038.0,-1021.0,0.0,0.0,21.77154105707724,sub-01
ses-siteHUH,ses-siteYC1,2035,6202.0,6425.0,223.0,0.00982022649877247,0.06251488313789391,22.20360331117452,sub-01
ses-siteHUH,ses-siteYC2,10,10428.0,9282.0,-1146.0,0.4024353120243531,0.17296617355816682,9.433981132056603,sub-01
ses-siteHUH,ses-siteYC2,11,4073.0,4108.0,35.0,0.42977631096442975,0.3453126467816223,7.681145747868608,sub-01
ses-siteHUH,ses-siteYC2,12,4526.0,5180.0,654.0,0.3750257572635483,0.2993776724448155,8.94427190999916,sub-01
ses-siteHUH,ses-siteYC2,13,2228.0,2255.0,27.0,0.32879768012491634,0.25154615713603456,7.0710678118654755,sub-01
ses-siteHUH,ses-siteYC2,17,4465.0,4227.0,-238.0,0.20754716981132076,0.29026074211332775,9.848857801796104,sub-01
ses-siteHUH,ses-siteYC2,18,1352.0,1602.0,250.0,0.1916046039268788,0.23101754738373134,10.246950765959598,sub-01
ses-siteHUH,ses-siteYC2,26,534.0,673.0,139.0,0.0,0.02971171763658941,9.433981132056603,sub-01
ses-siteHUH,ses-siteYC2,28,4982.0,4844.0,-138.0,0.24241807449623448,0.23949940922804566,8.717797887081348,sub-01
ses-siteHUH,ses-siteYC2,49,9283.0,9018.0,-265.0,0.39473252827714334,0.17203546310910767,8.306623862918075,sub-01
ses-siteHUH,ses-siteYC2,50,3920.0,4278.0,358.0,0.3908270309831666,0.2845642632922976,7.0,sub-01
ses-siteHUH,ses-siteYC2,51,4961.0,5126.0,165.0,0.39000693962526023,0.2943983705606116,7.681145747868608,sub-01
ses-siteHUH,ses-siteYC2,52,2382.0,2167.0,-215.0,0.3055616619037151,0.24432484811622246,6.164414002968976,sub-01
ses-siteHUH,ses-siteYC2,53,4669.0,4698.0,29.0,0.22205615458524608,0.272370904071671,8.306623862918075,sub-01
ses-siteHUH,ses-siteYC2,54,1515.0,1716.0,201.0,0.31569173630454966,0.29793384065403733,8.12403840463596,sub-01
ses-siteHUH,ses-siteYC2,58,714.0,730.0,16.0,0.012465373961218837,0.09614745596020961,8.54400374531753,sub-01
ses-siteHUH,ses-siteYC2,60,5008.0,4980.0,-28.0,0.2709251101321586,0.25945564430335427,8.366600265340756,sub-01
ses-siteHUH,ses-siteYC2,1002,3693.0,3499.0,-194.0,0.3067296996662959,0.5094808157600477,7.615773105863909,sub-01
ses-siteHUH,ses-siteYC2,1006,1959.0,2160.0,201.0,0.03253216800194222,0.10467887740069529,11.832159566199232,sub-01
ses-siteHUH,ses-siteYC2,1007,8815.0,9014.0,199.0,0.13741656851197487,0.29145096876522547,10.44030650891055,sub-01
ses-siteHUH,ses-siteYC2,1008,16499.0,15967.0,-532.0,0.25953304995995813,0.4598715617968739,11.0,sub-01
ses-siteHUH,ses-siteYC2,1012,9941.0,9850.0,-91.0,0.10893840634631903,0.25668156356748795,8.94427190999916,sub-01
ses-siteHUH,ses-siteYC2,1014,5427.0,5390.0,-37.0,0.18027179439770732,0.36061600874703403,8.306623862918075,sub-01
ses-siteHUH,ses-siteYC2,1028,25638.0,24872.0,-766.0,0.35268263710156406,0.6318382826141662,5.744562646538029,sub-01
ses-siteHUH,ses-siteYC2,1030,17327.0,16618.0,-709.0,0.28864339372514364,0.5412120958511751,7.3484692283495345,sub-01
ses-siteHUH,ses-siteYC2,1035,6423.0,6631.0,208.0,0.2762371686839283,0.3930165601984906,8.94427190999916,sub-01
ses-siteHUH,ses-siteYC2,2002,2324.0,2417.0,93.0,0.23328411727483653,0.47720908605153006,6.708203932499369,sub-01
ses-siteHUH,ses-siteYC2,2006,1642.0,1963.0,321.0,0.07766990291262135,0.225755381754163,11.0,sub-01
ses-siteHUH,ses-siteYC2,2007,8945.0,9559.0,614.0,0.11727194120190229,0.30185113084275816,8.94427190999916,sub-01
ses-siteHUH,ses-siteYC2,2008,16614.0,16274.0,-340.0,0.2829603502797373,0.5411061462254058,8.12403840463596,sub-01
ses-siteHUH,ses-siteYC2,2012,10236.0,9842.0,-394.0,0.13836039446159976,0.32968146087201516,7.3484692283495345,sub-01
ses-siteHUH,ses-siteYC2,2014,5733.0,5109.0,-624.0,0.1955358789891164,0.367536321138064,8.54400374531753,sub-01
ses-siteHUH,ses-siteYC2,2028,29844.0,29056.0,-788.0,0.38156196943972837,0.6557658033981985,5.0990195135927845,sub-01
ses-siteHUH,ses-siteYC2,2030,19059.0,18681.0,-378.0,0.3039745627980922,0.5558376775198858,6.4031242374328485,sub-01
ses-siteHUH,ses-siteYC2,2035,6202.0,6599.0,397.0,0.3277868916490899,0.4859466898118509,6.708203932499369,sub-01
ses-siteKPM,ses-siteKUS,10,8625.0,9480.0,855.0,0.5362054681027341,0.26623218418969163,7.810249675906654,sub-01
ses-siteKPM,ses-siteKUS,11,4025.0,4216.0,191.0,0.2885572139303483,0.26157577288780665,6.4031242374328485,sub-01
ses-siteKPM,ses-siteKUS,12,4927.0,5154.0,227.0,0.5713718877095526,0.42885761806451184,5.385164807134504,sub-01
ses-siteKPM,ses-siteKUS,13,2140.0,2239.0,99.0,0.4165334551267413,0.3475122372327797,6.324555320336759,sub-01
ses-siteKPM,ses-siteKUS,17,4065.0,4312.0,247.0,0.06732720544347619,0.12586101693095153,8.246211251235321,sub-01
ses-siteKPM,ses-siteKUS,18,1585.0,1631.0,46.0,0.2263681592039801,0.2270704854338059,5.385164807134504,sub-01
ses-siteKPM,ses-siteKUS,26,720.0,667.0,-53.0,0.42105263157894735,0.48559468028023817,4.58257569495584,sub-01
ses-siteKPM,ses-siteKUS,28,4596.0,4866.0,270.0,0.2656943563728599,0.1830347179849662,7.280109889280518,sub-01
ses-siteKPM,ses-siteKUS,49,8273.0,9373.0,1100.0,0.5188711322679361,0.23441431560356443,8.06225774829855,sub-01
ses-siteKPM,ses-siteKUS,50,4231.0,4307.0,76.0,0.3497306160693371,0.2522295445146553,6.4031242374328485,sub-01
