session1,session2,label,volume1,volume2,volume_diff,dice,surface_dice,hd95,subject
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2022,11907.0,12043.0,136.0,0.8563674321503132,0.9997290775046836,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2023,3778.0,3704.0,-74.0,0.9061748195669607,0.9994530331100476,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2024,13683.0,13850.0,167.0,0.8507609050957033,0.9989926447913624,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2025,10508.0,10893.0,385.0,0.8319237418812205,0.9979506005121849,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2026,2814.0,2741.0,-73.0,0.8075607560756075,0.9980057394388854,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2027,11755.0,11564.0,-191.0,0.8056949268836571,0.9981045537884351,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2028,26021.0,25076.0,-945.0,0.8122590367340549,0.9967724782749371,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2029,13073.0,13429.0,356.0,0.781224058561618,0.9862110026717048,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2030,16149.0,16457.0,308.0,0.8432190394405937,0.995953914686481,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2031,10312.0,10388.0,76.0,0.8476328502415459,0.9984520823087575,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2034,846.0,864.0,18.0,0.8210526315789474,0.9991850837453441,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2035,6740.0,6774.0,34.0,0.8545212372354595,0.9969259301208758,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,2,223755.0,224015.0,260.0,0.9474283672421109,0.9986812261274138,1.0,sub-02
